Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000003909,Gut,2026,-1.5605137,2.8509853,5,5.624321,-3.706762,8
MGYG000003910,Gut,2238,-2.080264,0.74673575,5,5.184814,-3.3081126,8
MGYG000003911,Gut,1638,-2.5153198,2.5890489,5,2.3769007,-4.889113,8
MGYG000003912,Gut,1897,3.5198133,6.4313064,4,-0.96913815,16.904251,2
MGYG000003913,Gut,1720,14.271946,4.1027927,0,11.757633,14.6875925,1
MGYG000003914,Gut,1962,5.8943505,3.2719061,1,-7.9266043,8.033404,6
MGYG000003915,Gut,1449,14.6580515,7.5775127,0,11.965635,15.440967,1
MGYG000003916,Gut,1719,-1.7678001,2.7557244,5,2.11321,-5.413616,8
MGYG000003917,Gut,1050,14.484051,8.030497,0,12.014174,15.713166,1
MGYG000003918,Gut,1507,-0.21226548,2.2802863,5,-3.5347836,0.7689812,5
MGYG000003919,Gut,1945,-4.876263,11.5011015,2,11.833828,2.5337224,4
MGYG000003920,Gut,1630,14.266122,4.4821525,0,11.932503,15.196858,1
MGYG000003921,Gut,2205,-1.1050609,1.2984142,5,5.1872497,-5.033409,8
MGYG000003922,Gut,3600,2.0268152,4.8738146,4,-2.9589245,15.757549,2
MGYG000003923,Gut,1670,14.26504,4.394146,0,11.705548,15.194516,1
MGYG000003924,Gut,1792,-0.21895058,2.303192,5,-3.5423272,0.7618093,5
MGYG000003925,Gut,2637,-4.19981,7.5204244,5,11.193481,-5.2302856,7
MGYG000003926,Gut,1715,3.888709,3.2181642,4,1.208084,13.3606615,3
MGYG000003927,Gut,2017,-3.521658,6.3560734,5,0.63921374,-4.9010167,8
MGYG000003928,Gut,1767,13.911539,3.173348,0,10.925119,14.526653,1
MGYG000003929,Gut,2668,-4.7308435,1.4795233,5,11.501755,-5.686226,7
MGYG000003930,Gut,1112,-3.0606625,7.527455,5,-12.283073,1.7264186,-1
MGYG000003931,Gut,1231,-3.5798662,5.234703,5,3.1943264,-7.4780016,8
MGYG000003932,Gut,1681,-3.009846,7.222085,5,1.6606551,-4.7395926,8
MGYG000003933,Gut,2756,-0.97722054,1.8733947,5,-3.5760148,0.72824895,5
MGYG000003934,Gut,1662,-2.1657524,4.339255,5,2.903961,-7.8655877,8
MGYG000003935,Gut,1068,-3.9645035,12.417349,2,-8.453561,-10.139924,0
MGYG000003936,Gut,1003,-3.932573,7.1897974,5,11.556431,-5.9376707,7
MGYG000003937,Gut,1983,-1.1347517,1.2359688,5,5.2058315,-5.0333314,8
MGYG000003938,Gut,2301,-2.4741971,0.8770647,5,4.6733727,-2.2382581,8
MGYG000003939,Gut,1176,-3.9278662,12.524795,2,-8.815288,-10.226746,0
MGYG000003940,Gut,976,-2.0185091,13.326167,3,-2.6383893,-14.712361,0
MGYG000003941,Gut,1712,4.2298503,3.2008739,4,1.274188,13.313607,3
MGYG000003942,Gut,1228,-3.6752937,12.219006,2,-8.934388,-10.227102,0
MGYG000003943,Gut,1706,-2.7848623,6.0702834,5,1.5899994,-5.8673897,8
MGYG000003944,Gut,1040,-2.5007095,13.080976,3,-2.6513667,-14.849757,0
MGYG000003945,Gut,1654,-1.4425544,3.1522338,5,3.8750205,-4.259995,8
MGYG000003946,Gut,836,13.464174,3.0375652,0,10.483388,16.066853,1
MGYG000003947,Gut,1273,-2.6956885,5.992208,5,2.2272685,-6.253781,8
MGYG000003948,Gut,1621,4.3088994,5.330775,4,1.256771,13.387608,3
MGYG000003949,Gut,2284,-5.747624,2.4058957,5,11.591448,-5.769424,7
MGYG000003950,Gut,1350,-2.087977,0.40401152,5,4.78791,-3.0018127,8
MGYG000003951,Gut,716,-2.7343938,13.303038,3,-2.6726227,-14.643822,0
MGYG000003952,Gut,1676,4.085383,3.156971,4,1.247478,13.35739,3
MGYG000003953,Gut,1011,-1.888426,3.7950363,5,3.00227,-7.7795315,8
MGYG000003954,Gut,1883,-3.739217,8.250965,5,11.479976,-5.540297,7
MGYG000003955,Gut,885,-2.9862554,7.055631,5,2.328538,-6.365073,8
MGYG000003956,Gut,1105,-1.6759768,12.499165,3,4.7217865,4.4385896,-1
MGYG000003957,Gut,3468,1.4914297,5.009853,4,-3.2066905,16.217625,2
MGYG000003958,Gut,1646,-1.7965016,4.735667,5,-16.881756,10.514932,-1
MGYG000003959,Gut,1820,-2.1848958,2.9885035,5,2.4119117,-5.796554,8
MGYG000003960,Gut,985,-2.2861407,5.638468,5,3.311895,-7.2875977,8
MGYG000003961,Gut,1833,-2.4502673,1.0000389,5,3.9792495,-4.264476,8
MGYG000003962,Gut,1529,4.6806026,4.0679154,4,5.4315133,7.4342837,-1
MGYG000003963,Gut,2025,-3.6076963,5.660039,5,2.4445646,-5.531789,8
MGYG000003964,Gut,1176,-1.8704764,3.9132054,5,2.8702233,-7.2709637,8
MGYG000003965,Gut,1441,-2.6349225,3.115457,5,-16.71367,10.332249,-1
MGYG000003966,Gut,1462,-2.4869409,2.1148932,5,2.5893419,-6.0786786,8
MGYG000003967,Gut,1596,-2.7947686,5.1338015,5,2.8017766,-5.792679,8
MGYG000003968,Gut,1331,14.643795,7.948273,0,11.643541,16.041782,1
MGYG000003969,Gut,1544,1.2082839,7.1410155,4,-8.396607,7.7758684,6
MGYG000003970,Gut,2672,-3.9367607,2.0177846,5,9.335125,-5.79339,7
MGYG000003971,Gut,1555,1.9345124,4.295535,4,7.7949634,-3.0357177,8
MGYG000003972,Gut,1542,-2.8417768,5.3361626,5,2.8541563,-5.7844768,8
MGYG000003973,Gut,1561,-3.3793123,5.21696,5,2.566627,-6.0210395,8
MGYG000003974,Gut,1122,-3.8378012,12.258501,2,-8.573661,-10.339634,0
MGYG000003975,Gut,2078,-2.2053852,0.07836501,5,5.20812,-3.2695322,8
MGYG000003976,Gut,947,14.59176,8.068808,0,11.432949,15.963156,1
MGYG000003977,Gut,1151,-3.6910386,12.322545,2,-8.79314,-10.187717,0
MGYG000003978,Gut,2027,-3.8823442,5.1202364,5,4.6230664,-2.2086825,8
MGYG000003979,Gut,1540,-1.866117,3.5075743,5,2.5732121,-6.035479,8
MGYG000003980,Gut,2306,-1.9499356,0.9517593,5,5.1903305,-2.9237814,8
MGYG000003981,Gut,1016,-1.9502153,13.086046,3,-2.6374497,-15.133354,0
MGYG000003982,Gut,1324,14.716393,7.837961,0,11.483806,16.230848,1
MGYG000003983,Gut,1655,14.557582,5.3373847,0,11.067328,15.565443,1
MGYG000003984,Gut,1774,-5.938079,2.3409843,5,9.605575,-6.4627633,7
MGYG000003985,Gut,1603,4.221842,5.29213,4,-0.6080098,14.500874,3
MGYG000003986,Gut,1743,4.1545334,5.3275876,4,-0.23237307,14.530948,3
MGYG000003987,Gut,2163,-1.9540415,2.4956095,5,1.7619977,-3.789837,8
MGYG000003989,Gut,1819,4.0691223,3.211362,4,1.2833962,13.27973,3
MGYG000003990,Gut,1775,-3.5442538,8.523049,5,1.7187426,-4.7065763,8
MGYG000003991,Gut,1443,4.1513233,4.653989,4,1.233812,13.991497,3
MGYG000003992,Gut,2404,3.7901402,6.193664,4,-1.919013,16.599993,2
MGYG000003993,Gut,1479,4.012728,3.340824,4,1.1663431,13.539872,3
MGYG000003994,Gut,1910,4.1702294,5.5477777,4,-0.9138679,14.740803,3
MGYG000003995,Gut,1238,-2.7467604,8.295784,5,-12.391029,1.7870618,-1
MGYG000003996,Gut,1353,-1.9937247,3.3524256,5,2.6211774,-6.1708922,8
MGYG000003997,Gut,1331,-3.3767273,5.885556,5,2.5305243,-6.1734276,8
MGYG000003998,Gut,1019,-1.8074828,12.907046,3,-2.507014,-14.947997,0
MGYG000003999,Gut,1408,1.2080297,7.137836,4,-8.435632,7.765692,6
MGYG000004000,Gut,1034,-4.0897007,12.6295395,2,-8.434343,-10.120106,0
MGYG000004001,Gut,1689,14.43081,3.8338985,0,11.025337,15.134976,1
MGYG000004002,Gut,2568,1.1816564,5.44879,4,-3.2110598,16.728273,2
MGYG000004003,Gut,4176,1.9488333,4.8116713,4,-3.0819728,15.656095,2
MGYG000004004,Gut,1687,-1.6768205,1.371245,5,4.4440136,-3.1387947,8
MGYG000004005,Gut,1311,-3.9177833,12.432772,2,-8.880593,-10.207527,0
MGYG000004006,Gut,2167,4.2246056,3.185271,4,1.3638526,13.227973,3
MGYG000004007,Gut,583,-2.3891282,8.932928,5,-5.531658,-9.23386,0
MGYG000004008,Gut,852,-2.3047736,13.096115,3,-2.5967143,-14.664363,0
MGYG000004009,Gut,1434,4.271055,6.239057,4,-1.0319315,16.956833,2
MGYG000004010,Gut,1638,-2.4816236,5.587577,5,2.346629,-5.8112607,8
MGYG000004011,Gut,1725,14.081083,3.5932102,0,11.243294,14.832154,1
MGYG000004012,Gut,729,-2.027862,13.321003,3,-2.7291243,-14.729356,0
MGYG000004013,Gut,1468,14.661337,7.137976,0,11.5082,15.926966,1
MGYG000004014,Gut,877,-2.7863631,13.315189,3,-2.5302997,-14.617698,0
MGYG000004015,Gut,3556,-0.2623896,11.510848,3,10.298602,5.855202,4
MGYG000004016,Gut,1833,-4.480159,2.5691273,5,7.577303,-3.1708694,8
MGYG000004017,Gut,2807,-1.4253691,2.3301444,5,3.3043559,-4.972582,8
MGYG000004018,Gut,1798,13.895462,3.1882737,0,10.978273,14.385618,1
MGYG000004019,Gut,2553,2.6918933,4.7411776,4,-2.4520972,16.376066,2
MGYG000004020,Gut,1389,-2.0951588,4.3218603,5,2.97362,-7.821356,8
MGYG000004021,Gut,1866,4.1014376,5.5178437,4,-0.86716956,14.774675,3
MGYG000004022,Gut,2191,-3.0863414,3.5549722,5,2.4312017,-4.913365,8
MGYG000004023,Gut,1503,14.670807,6.9606338,0,11.46609,16.152422,1
MGYG000004024,Gut,1255,-3.6815295,5.8454423,5,2.5437045,-6.0539775,8
MGYG000004025,Gut,876,-2.4681795,13.005997,3,-2.4959,-14.963727,0
MGYG000004026,Gut,1887,4.2984033,5.12297,4,-0.4489733,14.4976845,3
MGYG000004027,Gut,1648,-3.114493,6.2140203,5,1.5028262,-3.5146475,8
MGYG000004028,Gut,2124,-1.6953852,1.3369603,5,4.4360967,-3.1042545,8
MGYG000004029,Gut,1473,-1.7472421,12.227749,3,4.5836396,4.574106,-1
MGYG000004030,Gut,1916,-3.451135,5.8663893,5,2.5883238,-5.8487616,8
MGYG000004031,Gut,1646,13.959855,3.3790925,0,11.129342,15.784569,1
MGYG000004032,Gut,1310,-2.9038022,5.9443617,5,2.0752172,-5.6112075,8
MGYG000004033,Gut,1460,-2.5350325,5.611068,5,2.541241,-5.9126954,8
MGYG000004034,Gut,1900,-1.8423874,2.6354532,5,3.9637659,-4.1781826,8
MGYG000004035,Gut,1787,-3.9625962,2.18235,5,2.5814998,-5.8727403,8
MGYG000004036,Gut,2167,-3.0039334,6.2077017,5,1.5416828,-5.8303833,8
MGYG000004037,Gut,1688,4.168495,5.589769,4,-0.9034959,14.819666,3
MGYG000004038,Gut,1022,-2.8420062,13.435153,3,-2.7523944,-14.893607,0
MGYG000004039,Gut,2505,-4.993094,1.620885,5,10.88402,-5.203192,7
MGYG000004040,Gut,1351,14.639318,8.085148,0,11.537993,16.174732,1
MGYG000004041,Gut,1768,6.4463634,3.4602935,1,13.108258,-14.258855,-1
MGYG000004042,Gut,1710,4.1765127,5.181121,4,-0.29930708,14.498162,3
MGYG000004043,Gut,1515,4.3606157,5.073026,4,-0.46858752,14.460179,3
MGYG000004044,Gut,2066,-2.9888787,5.0766673,5,3.3403628,-4.998307,8
MGYG000004045,Gut,2121,1.0446001,10.129795,3,13.735943,5.408628,4
MGYG000004046,Gut,1631,1.2230405,9.7081585,3,13.634261,5.265153,4
MGYG000004047,Gut,1280,-3.7294233,12.383182,2,-8.899212,-10.281386,0
MGYG000004048,Gut,1607,13.712668,3.530979,0,11.116742,15.794424,1
MGYG000004049,Gut,1386,-2.974135,6.132926,5,2.2382987,-6.0840073,8
MGYG000004050,Gut,1612,3.93283,4.500562,4,1.2466283,13.992524,3
MGYG000004051,Gut,1048,-2.8938932,13.492665,3,-2.6248674,-14.8810215,0
MGYG000004052,Gut,2146,-1.4705085,2.216737,5,3.5414317,-4.9050875,8
MGYG000004053,Gut,1575,-1.7886066,4.729308,5,-16.885391,10.518345,-1
MGYG000004054,Gut,1569,14.499701,4.2453337,0,11.764337,16.09415,1
MGYG000004055,Gut,2047,-4.0470285,8.072431,5,11.484823,-6.005355,7
MGYG000004056,Gut,1707,3.8806298,3.1952305,4,1.2000177,13.344865,3
MGYG000004057,Gut,938,-3.8220608,6.2975154,5,0.98008734,-4.620675,8
MGYG000004058,Gut,1585,14.6145315,5.7878766,0,11.4971485,16.045668,1
MGYG000004059,Gut,2017,-3.8625402,5.1754217,5,4.6644382,-2.2144184,8
MGYG000004061,Gut,1235,-3.564883,6.0196543,5,7.4749827,-3.1792376,8
MGYG000004062,Gut,1864,-3.8053524,5.094718,5,4.6131134,-2.2119215,8
MGYG000004063,Gut,1674,-0.37101132,4.9080944,5,-8.349496,8.3107605,6
MGYG000004064,Gut,1975,-1.97952,5.061381,5,1.5203853,-5.8106146,8
MGYG000004066,Gut,1637,14.551625,4.4672236,0,11.240149,15.827859,1
MGYG000004067,Gut,1624,-3.319875,7.3991385,5,6.165616,-3.2992733,8
MGYG000004068,Gut,1881,-2.2761233,0.10855503,5,5.102469,-3.3486133,8
MGYG000004069,Gut,812,13.750724,3.3052192,0,10.532268,16.062399,1
MGYG000004070,Gut,1798,-2.867548,5.2441335,5,3.9090576,-4.2104907,8
MGYG000004071,Gut,1811,-1.3267585,3.4436195,5,4.4848094,-3.1616259,8
MGYG000004072,Gut,1916,-3.0847485,6.068429,5,1.5818086,-5.8355384,8
MGYG000004073,Gut,1376,-4.213097,12.724879,2,-8.918391,-10.226828,0
MGYG000004074,Gut,2653,-2.3791409,0.62890613,5,5.3346853,-3.3962188,8
MGYG000004075,Gut,2274,-1.8048635,2.404604,5,2.3731804,-4.931324,8
MGYG000004076,Gut,1366,-2.0599997,2.0599906,5,2.2679305,-5.4235897,8
MGYG000004077,Gut,950,-0.86488444,11.247588,3,16.12523,2.064651,4
MGYG000004078,Gut,1320,-3.6279044,12.063459,2,-8.80493,-10.247723,0
MGYG000004079,Gut,1484,-4.0968165,2.070348,5,2.684804,-5.9424887,8
MGYG000004080,Gut,1337,2.2073455,7.15688,4,-6.5024753,2.823398,5
MGYG000004081,Gut,1899,-1.3460739,3.2390387,5,2.6536164,-5.8102083,8
MGYG000004082,Gut,2304,-3.7303855,1.7120647,5,10.933767,-5.556545,7
MGYG000004083,Gut,1525,6.2983675,3.9628901,1,13.327254,-14.025555,-1
MGYG000004084,Gut,864,-2.6659799,13.265654,3,-2.6898568,-14.801838,0
MGYG000004085,Gut,1794,-2.402371,4.0993075,5,1.7454709,-5.668604,8
MGYG000004086,Gut,900,-2.5844038,13.153448,3,-2.68718,-14.934161,0
MGYG000004087,Gut,2927,-4.11574,1.2623495,5,9.026919,-5.052178,7
MGYG000004088,Gut,2294,-1.5483218,1.7058723,5,3.4965088,-4.9293385,8
MGYG000004089,Gut,1383,-1.6583226,2.9623828,5,2.3680065,-5.8499904,8
MGYG000004090,Gut,2051,3.7399433,5.653755,4,-0.7187831,14.691468,3
MGYG000004091,Gut,1536,14.694005,6.3934984,0,11.634991,16.2325,1
MGYG000004092,Gut,1608,-1.9642198,0.90873617,5,4.472723,-3.1687799,8
MGYG000004093,Gut,2611,-2.8095884,2.8264065,5,6.828404,-3.216102,8
MGYG000004094,Gut,2750,2.0085237,4.9804196,4,-2.6175573,16.145714,2
MGYG000004095,Gut,1301,-0.9963784,2.6230829,5,-7.111529,-1.824413,5
MGYG000004096,Gut,1472,1.7084255,7.2891335,4,-7.996824,8.044526,6
MGYG000004097,Gut,1676,14.053502,3.570559,0,10.976795,15.473848,1
MGYG000004098,Gut,1757,-2.228282,4.1798224,5,2.4926162,-5.9002705,8
MGYG000004099,Gut,1533,-2.8121872,6.075709,5,1.3325157,-3.3529453,8
MGYG000004100,Gut,1164,-1.4944816,1.7056342,5,4.0224047,-3.8048942,8
MGYG000004101,Gut,978,-2.0165434,13.333172,3,-2.636323,-14.753279,0
MGYG000004102,Gut,1010,-2.927675,13.508854,3,-2.6688795,-14.671097,0
MGYG000004103,Gut,1112,-3.675235,12.31957,2,-8.723646,-10.224288,0
MGYG000004104,Gut,1473,-1.6720535,2.69455,5,3.6894393,-4.0810018,8
MGYG000004105,Gut,1884,3.8194766,3.3630767,4,1.1948422,13.3349085,3
MGYG000004106,Gut,1541,-1.7371485,3.4568257,5,2.1916401,-5.87991,8
MGYG000004107,Gut,1716,-1.5754151,1.4768378,5,3.5688186,-4.8906813,8
MGYG000004108,Gut,1797,-3.132281,5.7600603,5,1.9825698,-5.814228,8
MGYG000004109,Gut,1710,-2.1112542,5.08594,5,1.6552398,-5.8436546,8
MGYG000004110,Gut,1501,-1.0560994,2.60641,5,-7.1057262,-1.7827866,5
MGYG000004111,Gut,1606,-1.8752116,1.0714883,5,4.18706,-3.4317498,8
MGYG000004112,Gut,1413,6.4436216,3.250619,1,13.193256,-14.168397,-1
MGYG000004113,Gut,1877,-3.4423,5.324017,5,2.3660688,-5.798523,8
MGYG000004114,Gut,2531,-5.152791,1.7953165,5,10.930917,-5.192744,7
MGYG000004115,Gut,1806,-5.205918,2.6568382,5,1.9280787,-4.662442,8
MGYG000004116,Gut,3033,-2.1206536,1.5995225,5,2.4002557,-4.91071,8
MGYG000004117,Gut,919,-2.0296552,13.342598,3,-2.6259308,-14.729971,0
MGYG000004118,Gut,1262,-2.003078,6.6486344,5,2.9411619,-5.9806066,8
MGYG000004119,Gut,1248,-2.1267967,12.18606,3,-8.911491,-10.177628,0
MGYG000004120,Gut,1144,-1.6970966,12.710555,3,-2.6536102,-15.248695,0
MGYG000004121,Gut,1776,14.509757,5.5702987,0,10.943474,14.523138,1
MGYG000004122,Gut,1969,-1.6140486,0.9084476,5,4.1405272,-3.721207,8
MGYG000004123,Gut,1707,-3.286938,3.928009,5,7.4902463,-3.1646454,8
MGYG000004124,Gut,1560,-3.1412084,5.985277,5,2.398331,-5.9071794,8
MGYG000004125,Gut,1822,-1.3454045,3.2618978,5,2.6384203,-5.8485656,8
MGYG000004126,Gut,2920,-1.2422818,1.3357033,5,4.964609,-4.9167,8
MGYG000004127,Gut,1825,6.7451644,2.1244905,1,-6.044121,2.868714,5
MGYG000004128,Gut,1765,-2.6759431,5.131544,5,1.7046093,-5.761089,8
MGYG000004129,Gut,2020,-2.1219294,0.06037178,5,2.7540069,-4.741185,8
MGYG000004130,Gut,1967,-3.8463073,5.103452,5,4.630853,-2.2211463,8
MGYG000004131,Gut,1395,-2.9895265,6.1901455,5,2.2246702,-6.1251173,8
MGYG000004132,Gut,2076,-3.9580953,7.301095,5,11.546613,-5.887682,7
MGYG000004133,Gut,1814,-3.1051254,6.35106,5,1.6206731,-5.8495464,8
MGYG000004134,Gut,1584,2.2458043,7.107756,4,13.401593,-13.949507,-1
MGYG000004135,Gut,1385,-1.553471,2.9284458,5,5.5810437,-3.7036755,8
MGYG000004136,Gut,3247,-3.7787747,1.8977481,5,9.637361,-5.574628,7
MGYG000004137,Gut,1973,-1.3165458,3.3851805,5,4.549487,-2.2941773,8
MGYG000004138,Gut,1579,6.699563,3.3048296,1,13.307907,-14.050244,-1
MGYG000004139,Gut,1842,-2.4520829,0.784151,5,4.657514,-2.2116945,8
MGYG000004140,Gut,2276,-6.0391665,1.8512071,5,10.043298,-5.9924183,7
MGYG000004141,Gut,1726,14.002527,3.8931167,0,10.875386,14.757927,1
MGYG000004142,Gut,1934,-2.2802088,0.11848681,5,5.0272365,-3.4091423,8
MGYG000004143,Gut,2268,-1.1226825,1.8344883,5,4.952702,-4.839768,8
MGYG000004144,Gut,1093,-2.830252,5.676388,5,1.5594263,-5.440505,8
MGYG000004145,Gut,1632,-2.8004274,5.3673263,5,2.5457463,-5.8862653,8
MGYG000004146,Gut,1880,-2.0060892,2.085382,5,2.2957282,-4.997033,8
MGYG000004148,Gut,1615,14.657407,6.1796284,0,11.349871,15.847375,1
MGYG000004149,Gut,1002,-1.9873328,12.41791,3,-2.6537519,-15.109659,0
MGYG000004150,Gut,2978,-0.8366871,1.7052704,5,-9.5510845,10.138346,6
MGYG000004151,Gut,6027,5.7096853,1.8239238,1,-9.65037,10.257349,6
MGYG000004152,Gut,1612,14.701326,6.430048,0,11.295623,15.904727,1
MGYG000004153,Gut,2458,-0.93618757,2.4397123,5,3.1900053,-4.881204,8
MGYG000004154,Gut,1602,-1.6934583,2.338976,5,3.635716,-4.859299,8
MGYG000004155,Gut,1135,-3.8006,11.9995575,2,-8.583259,-10.232002,0
MGYG000004156,Gut,1742,13.965362,3.660291,0,11.194002,14.732948,1
MGYG000004157,Gut,2009,-2.8794265,3.0308595,5,1.7581078,-5.646507,8
MGYG000004158,Gut,1522,-3.6395187,2.339806,5,-7.1480036,-1.78759,5
MGYG000004159,Gut,2207,-1.9842507,2.138285,5,2.3624382,-4.9586535,8
MGYG000004160,Gut,1622,-2.758635,5.3564034,5,2.804817,-5.8206663,8
MGYG000004161,Gut,1740,14.020462,3.3475058,0,10.942922,14.77956,1
MGYG000004162,Gut,883,-2.5848508,13.180681,3,-2.7122445,-14.935702,0
MGYG000004163,Gut,2084,-2.1663127,0.03335967,5,5.234555,-3.2332854,8
MGYG000004164,Gut,1744,-3.0319393,5.7614536,5,1.5605537,-5.852802,8
MGYG000004165,Gut,1757,-1.5232385,3.5738685,5,4.6580787,-3.284318,8
MGYG000004166,Gut,1969,4.0695915,5.5158935,4,-0.6977588,14.447698,3
MGYG000004167,Gut,969,-2.6602218,13.266765,3,-2.7260132,-14.918528,0
MGYG000004168,Gut,3242,-1.5417364,2.312868,5,3.6336136,-4.9180803,8
MGYG000004169,Gut,2021,-4.9855347,1.716008,5,10.942331,-5.2601085,7
MGYG000004170,Gut,897,-2.748006,13.302073,3,-2.6940997,-14.818965,0
MGYG000004171,Gut,1875,-4.2338843,2.634127,5,7.3691516,-3.2246544,8
MGYG000004172,Gut,2313,3.9670506,3.2732503,4,1.2829349,13.242202,3
MGYG000004173,Gut,1710,-3.9197493,6.5957465,5,7.6307025,-3.1741164,8
MGYG000004174,Gut,1893,-1.2534956,2.2046695,5,3.56138,-4.8967185,8
MGYG000004175,Gut,988,-2.9655604,13.517142,3,-2.692044,-15.131347,0
MGYG000004176,Gut,2231,-0.086932346,11.179696,3,10.308381,5.8575015,4
MGYG000004177,Gut,828,-2.5517561,13.081525,3,-2.6199303,-14.646759,0
MGYG000004178,Gut,1126,-3.792039,12.033398,2,-8.490542,-10.3308,0
MGYG000004179,Gut,1545,-1.2333055,2.8339736,5,3.8481493,-4.3442764,8
MGYG000004180,Gut,3506,1.4148489,5.010697,4,-3.2279148,16.198969,2
MGYG000004181,Gut,1681,14.35836,3.9178405,0,11.749075,14.963413,1
MGYG000004182,Gut,2563,2.1645498,4.407632,4,-2.386034,16.350967,2
MGYG000004183,Gut,1857,6.4379454,3.3583462,1,13.086788,-14.278698,-1
MGYG000004184,Gut,2015,-2.5395129,2.2147179,5,2.466845,-4.8590856,8
MGYG000004185,Gut,2409,2.6693435,4.7661386,4,-2.455823,16.360842,2
MGYG000004186,Gut,1667,14.529603,5.305396,0,11.034048,15.429651,1
MGYG000004187,Gut,1586,5.857816,3.3926594,1,-7.988419,8.007377,6
MGYG000004188,Gut,2552,2.649093,4.7442555,4,-2.4800546,16.365358,2
MGYG000004189,Gut,1646,6.3932576,3.6124673,1,13.151418,-14.213208,-1
MGYG000004191,Gut,1138,-4.042784,12.65028,2,-8.753447,-10.159344,0
MGYG000004192,Gut,1096,-3.8039227,12.122855,2,-8.547106,-10.190505,0
MGYG000004193,Gut,1818,-2.861965,6.173595,5,1.5619667,-5.8760605,8
MGYG000004194,Gut,1856,-2.620221,5.9219437,5,2.08746,-5.8945017,8
MGYG000004195,Gut,1294,-3.9598505,12.644519,2,-8.916671,-10.20229,0
MGYG000004196,Gut,1780,-2.1327188,0.507683,5,4.4677753,-3.184226,8
MGYG000004197,Gut,1846,1.5837173,5.3669086,4,1.1801202,13.302826,3
MGYG000004198,Gut,1740,-4.134108,7.0062203,5,7.5652785,-3.1915803,8
MGYG000004199,Gut,1198,-1.6514264,12.4268875,3,4.6862826,4.4736457,-1
MGYG000004200,Gut,1579,-3.7811513,5.3192167,5,4.4877286,-2.3649526,8
MGYG000004201,Gut,2028,-2.0060742,0.84285355,5,3.7355654,-3.0279818,8
MGYG000004202,Gut,325,-1.9605991,8.331536,5,-5.5061593,-9.22989,0
MGYG000004203,Gut,2430,-4.8166695,1.7093102,5,10.950913,-5.218416,7
MGYG000004204,Gut,841,-2.8798878,13.448632,3,-2.5939825,-14.595806,0
MGYG000004205,Gut,1433,4.031396,5.121547,4,1.2792153,14.01562,3
MGYG000004206,Gut,1842,-1.4362737,3.4913037,5,4.6453943,-3.2630265,8
MGYG000004207,Gut,1706,-1.1899967,6.535761,5,-0.8308949,16.597542,2
MGYG000004208,Gut,2089,4.0676937,4.9646587,4,-0.83746076,14.320777,3
MGYG000004209,Gut,1730,13.837373,3.602059,0,10.861186,14.644367,1
MGYG000004210,Gut,1956,-3.8986254,7.112486,5,11.525389,-5.8920574,7
MGYG000004211,Gut,810,-0.95489186,11.661104,3,-2.72829,-14.963859,0
MGYG000004212,Gut,1132,-3.6328626,11.918308,2,-8.847675,-10.266143,0
MGYG000004213,Gut,2096,4.1033497,5.657282,4,-0.7414408,14.499063,3
MGYG000004214,Gut,1617,-1.639156,3.482389,5,2.4713564,-6.005835,8
MGYG000004215,Gut,1131,-3.6026537,11.492609,2,-8.600143,-10.328921,0
MGYG000004216,Gut,942,-2.0661833,12.674576,3,-2.6581492,-14.691365,0
MGYG000004217,Gut,1241,14.602442,8.018966,0,11.648301,16.216497,1
MGYG000004218,Gut,933,-1.7219822,12.84667,3,-2.4693484,-14.829426,0
MGYG000004219,Gut,1955,4.053524,5.576026,4,-0.66034156,14.506195,3
MGYG000004220,Gut,1725,13.8833885,3.3417094,0,10.905527,14.823122,1
MGYG000004221,Gut,1471,-2.0748694,4.126079,5,2.8795555,-7.888721,8
MGYG000004222,Gut,1184,-3.6557133,11.95654,2,-8.796938,-10.278594,0
MGYG000004223,Gut,1937,-3.13895,5.645256,5,1.5471044,-5.834725,8
MGYG000004224,Gut,1934,-3.8912373,2.2613516,5,2.9794848,-4.9652724,8
MGYG000004226,Gut,877,-2.5492857,13.195435,3,-2.5741236,-14.692084,0
MGYG000004227,Gut,1267,14.643036,7.1651664,0,11.244098,16.07471,1
MGYG000004228,Gut,1080,-3.5800536,12.326758,2,-2.679067,-15.171232,0
MGYG000004229,Gut,1520,-2.7615397,5.8947654,5,2.2322881,-5.935657,8
MGYG000004230,Gut,3043,-4.973912,12.162384,2,10.58363,-3.3010426,8
MGYG000004231,Gut,1985,-2.0343375,5.0243387,5,2.0472443,-5.7102375,8
MGYG000004232,Gut,2371,-4.7113414,12.214209,2,10.329647,-3.0459447,8
MGYG000004233,Gut,2536,-4.581563,2.4351158,5,9.815574,-5.667011,7
MGYG000004234,Gut,2233,-1.696198,12.011332,3,16.29632,1.9029372,4
MGYG000004235,Gut,2005,-2.4937775,3.3626294,5,3.020995,-5.167547,8
MGYG000004236,Gut,1856,-5.233087,2.6592443,5,1.9426029,-4.676852,8
MGYG000004237,Gut,1216,-3.7286758,12.388966,2,-8.919811,-10.187999,0
MGYG000004238,Gut,1175,6.260207,3.5414693,1,13.155156,-14.208005,-1
MGYG000004239,Gut,1239,13.78619,3.1146216,0,10.730606,15.888018,1
