Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000004391,Gut,472,-0.7475695,15.668249,3,9.4523115,-13.87388,-1
MGYG000004392,Gut,1523,-2.6456597,9.263354,4,10.367957,-6.03397,-1
MGYG000004393,Gut,1065,-0.44160163,15.799124,3,9.35892,-13.785824,-1
MGYG000004394,Gut,708,-1.7418541,10.67452,4,3.0718505,-9.151792,-1
MGYG000004395,Gut,815,-0.29944226,16.294363,3,9.411064,-13.829742,-1
MGYG000004396,Gut,1654,14.669311,11.547236,0,6.8202786,17.36608,0
MGYG000004397,Gut,1864,0.18903099,7.454126,4,2.1976314,1.7092273,4
MGYG000004398,Gut,1480,14.922747,13.141023,0,6.8081965,17.680563,0
MGYG000004399,Gut,1586,14.857197,12.716713,0,6.815794,17.661642,0
MGYG000004400,Gut,1273,-1.5168079,7.3535924,4,-2.1716409,0.48008856,4
MGYG000004401,Gut,1005,-0.4149037,15.7864685,3,9.625688,-14.077441,-1
MGYG000004402,Gut,2158,4.2392974,8.671439,6,-6.2534695,12.389846,3
MGYG000004403,Gut,2289,-6.4953537,4.898584,4,7.764742,3.5406587,7
MGYG000004405,Gut,1152,-1.6031768,17.873589,2,2.7132604,-11.046963,-1
MGYG000004406,Gut,445,-1.0588921,15.170105,3,9.44079,-13.831667,-1
MGYG000004407,Gut,1607,14.814967,12.407691,0,6.7525024,17.35083,0
MGYG000004408,Gut,1714,14.812093,12.43925,0,7.8849144,16.90317,0
MGYG000004409,Gut,885,-0.28613964,16.251642,3,9.248709,-13.650794,-1
MGYG000004410,Gut,1236,-2.0325885,17.691172,2,-2.4709964,-6.072127,2
MGYG000004411,Gut,1232,-1.6455112,17.908535,2,2.686893,-11.054408,-1
MGYG000004412,Gut,1641,-2.5297246,3.488074,4,11.930582,-2.3515027,6
MGYG000004413,Gut,1625,-3.3071175,8.395589,4,10.52475,-5.79521,-1
MGYG000004414,Gut,2079,-6.2294526,5.099569,4,7.7859473,3.5684023,7
MGYG000004415,Gut,1706,14.749026,12.013099,0,7.180512,16.532887,0
MGYG000004416,Gut,1268,-1.6744329,10.54208,4,-0.38941485,17.39382,0
MGYG000004417,Gut,1063,-0.6222094,15.648463,3,9.553724,-14.0099745,-1
MGYG000004418,Gut,751,2.6274376,5.43247,5,-2.0846143,0.35463956,4
MGYG000004419,Gut,1465,5.1584754,6.345081,5,10.558444,15.757052,0
MGYG000004420,Gut,1450,-1.849882,10.361013,4,-0.32105443,17.323067,0
MGYG000004421,Gut,1644,14.834824,12.607844,0,6.7740116,17.437286,0
MGYG000004422,Gut,1686,14.629047,11.682754,0,7.0053353,16.865091,0
MGYG000004423,Gut,848,-0.570733,15.525081,3,-1.7887996,4.6975393,4
MGYG000004424,Gut,1575,5.0858693,6.3044233,5,10.555506,15.744732,0
MGYG000004425,Gut,1183,-1.5091234,14.466611,3,-1.6409384,4.550772,4
MGYG000004426,Gut,590,-1.7129521,10.20655,4,3.1253893,-9.199656,-1
MGYG000004427,Gut,1060,-1.5369146,17.745867,2,2.8464751,-10.832541,-1
MGYG000004428,Gut,1854,3.4199395,8.243468,6,-7.9078064,11.064928,3
MGYG000004429,Gut,1864,-2.86121,9.495835,4,11.022428,-0.8635097,6
MGYG000004430,Gut,2819,3.883894,8.68492,6,-8.343578,11.204503,3
MGYG000004431,Gut,3033,-6.044307,4.4671874,4,8.1893835,3.3799837,7
MGYG000004432,Gut,1979,3.3622034,8.435267,6,-7.95978,11.035478,3
MGYG000004433,Gut,2372,-1.1524203,4.2320986,4,3.3118622,8.091575,3
MGYG000004434,Gut,1212,-1.4632605,8.73726,4,8.135878,-5.6087885,6
MGYG000004435,Gut,1336,-2.2427986,7.648377,4,8.045038,-6.140042,6
MGYG000004436,Gut,985,-2.231,5.5806065,4,9.784322,-4.5774274,6
MGYG000004437,Gut,1005,-2.0211506,10.386193,4,3.1520393,-9.712395,-1
MGYG000004438,Gut,1834,-2.7133107,3.356152,4,11.484897,-2.6731184,6
MGYG000004439,Gut,1755,-2.8602104,8.645006,4,8.952514,-4.175187,6
MGYG000004440,Gut,1263,-0.39470834,15.79659,3,-1.657021,4.5666237,4
MGYG000004442,Gut,1313,14.976658,13.66261,0,7.050155,17.8331,0
MGYG000004443,Gut,1902,1.45316,7.778267,6,-8.176924,10.811482,3
MGYG000004444,Gut,1307,-1.5122916,7.4233665,4,-2.1744711,0.48109835,4
MGYG000004445,Gut,1506,-2.3982956,7.2847643,4,7.9336615,-6.294445,6
MGYG000004446,Gut,898,-1.8447367,17.465221,2,2.8882613,-10.777637,-1
MGYG000004447,Gut,931,-0.43147087,15.8810005,3,9.327447,-13.7512455,-1
MGYG000004449,Gut,1164,-2.152626,17.21773,2,2.658749,-10.981388,-1
MGYG000004450,Gut,1694,14.402622,9.887692,0,7.133714,16.70146,0
MGYG000004451,Gut,1191,-1.0148829,15.020428,3,-1.7964382,4.705286,4
MGYG000004452,Gut,981,-2.1042075,17.362635,2,2.9087842,-10.765643,-1
MGYG000004453,Gut,1100,-1.7281489,17.859257,2,2.7934408,-10.925907,-1
MGYG000004454,Gut,2096,4.245946,6.3357444,5,-9.581327,0.20274414,1
MGYG000004455,Gut,1113,-0.9853772,15.559879,3,9.715469,-14.175147,-1
MGYG000004456,Gut,2543,3.2393842,10.136099,6,-8.5655775,7.726789,3
MGYG000004457,Gut,1968,3.5732117,8.487001,6,-8.2308655,11.163106,3
MGYG000004458,Gut,1235,-1.8484523,17.688477,2,2.620055,-11.138037,-1
MGYG000004459,Gut,972,-1.7898121,10.823477,4,-0.35509077,17.358969,0
MGYG000004460,Gut,1493,-0.80504364,15.282308,3,-1.8165002,4.7249637,4
MGYG000004461,Gut,3143,-0.7717267,5.8999157,4,-0.30821657,10.74771,3
MGYG000004462,Gut,1672,3.3523283,8.920877,6,-8.297871,8.167551,3
MGYG000004463,Gut,2197,-2.40802,3.5672777,4,11.987036,-2.3797226,6
MGYG000004464,Gut,1885,3.0485618,8.80683,6,-8.116131,10.7677555,3
MGYG000004465,Gut,1762,4.3377132,8.710982,6,-6.508486,12.535066,3
MGYG000004466,Gut,1767,14.596262,11.242019,0,7.2807627,16.361887,0
MGYG000004467,Gut,1712,14.58503,10.9157295,0,7.119553,16.69934,0
MGYG000004468,Gut,1773,2.017876,8.983462,6,-6.6616635,13.20407,3
MGYG000004469,Gut,1748,2.2195551,7.682836,6,-6.7058854,13.126159,3
MGYG000004470,Gut,1463,-2.6834073,8.358559,4,9.23567,-4.6885333,6
MGYG000004471,Gut,1734,-3.1703978,9.682668,4,8.902512,-3.0599222,6
MGYG000004472,Gut,1800,-2.4356556,6.9338326,4,9.722902,-4.8490806,6
MGYG000004473,Gut,1389,-1.7844698,10.579211,4,-0.30031008,17.30332,0
MGYG000004474,Gut,2040,2.3305616,9.507499,6,-8.003867,10.896519,3
MGYG000004475,Gut,1509,-2.4270294,3.5953386,4,11.890395,-2.3615901,6
MGYG000004476,Gut,1309,-2.3070312,8.089668,4,8.14964,-5.984372,6
MGYG000004477,Gut,936,-1.9575701,17.543188,2,2.8965163,-10.759209,-1
MGYG000004478,Gut,1673,-1.5708182,7.2183094,4,-2.3767738,0.7087587,4
MGYG000004479,Gut,2934,0.89884305,8.647898,6,-9.607757,8.907116,3
MGYG000004480,Gut,1709,14.031514,9.91829,0,7.333804,16.887527,0
MGYG000004481,Gut,1703,-3.575025,9.6979475,4,11.184783,0.8090379,7
MGYG000004482,Gut,1630,-1.7297109,5.807153,4,11.829895,-2.1816094,6
MGYG000004483,Gut,2118,3.291334,8.524077,6,-8.13134,11.10939,3
MGYG000004484,Gut,1488,-1.677318,7.090949,4,-2.3741195,0.70704293,4
MGYG000004485,Gut,1485,-1.7131689,7.0922155,4,-2.3759584,0.70885515,4
MGYG000004486,Gut,1746,-3.7880874,7.9774914,4,12.633255,-1.9899755,6
MGYG000004487,Gut,1848,-2.431773,3.622921,4,11.953286,-2.3819296,6
MGYG000004488,Gut,1362,-0.41077203,15.808403,3,-1.6895185,4.5992823,4
MGYG000004489,Gut,1906,-1.7227161,5.842546,4,11.808346,-2.2104583,6
MGYG000004490,Gut,2449,3.21598,8.643785,6,-8.391895,11.100977,3
MGYG000004491,Gut,2184,3.208562,9.358287,6,-8.402206,7.9259186,3
MGYG000004492,Gut,1082,-2.497524,7.0714107,4,-0.15384032,17.091051,0
MGYG000004493,Gut,2197,-2.3922687,9.8583555,4,5.2687545,2.9047518,-1
MGYG000004494,Gut,1120,-1.7790742,17.853752,2,2.6846473,-11.046852,-1
MGYG000004495,Gut,2135,3.842755,9.219019,6,-8.260081,7.77672,3
MGYG000004496,Gut,972,-2.2050092,10.00898,4,3.1523614,-9.693235,-1
MGYG000004497,Gut,1419,15.014595,13.931996,0,7.082605,17.808025,0
MGYG000004498,Gut,1225,-0.92425054,14.829773,3,-1.6726482,4.582683,4
MGYG000004499,Gut,2853,-0.69543505,5.8535075,4,-0.36258033,10.694227,3
MGYG000004501,Gut,1674,-2.0649943,7.101722,4,-0.6688527,10.398541,3
MGYG000004502,Gut,1018,-0.9384776,15.450036,3,9.6070795,-14.064848,-1
MGYG000004503,Gut,1534,-2.434939,6.5673223,4,9.716064,-4.940562,6
MGYG000004504,Gut,1016,15.065684,13.673917,0,7.00209,17.921322,0
MGYG000004505,Gut,1443,15.016558,13.629216,0,6.857274,17.891775,0
MGYG000004506,Gut,1562,14.818784,12.433477,0,6.9534206,17.859179,0
MGYG000004507,Gut,957,-0.40937963,15.937497,3,9.316991,-13.744775,-1
MGYG000004508,Gut,724,-1.068892,15.453237,3,9.326067,-13.712088,-1
MGYG000004509,Gut,1045,-0.9786582,15.118219,3,9.632868,-14.093288,-1
MGYG000004510,Gut,2274,3.2284648,9.664855,6,-8.388858,7.735596,3
MGYG000004512,Gut,698,-1.6827989,10.695953,4,3.102581,-9.185212,-1
MGYG000004513,Gut,2962,-0.7089476,5.870937,4,-0.3422163,10.714215,3
MGYG000004514,Gut,1538,14.8555565,12.619572,0,7.0495505,17.935349,0
MGYG000004515,Gut,1134,-1.7175057,17.84575,2,2.7012813,-11.022167,-1
MGYG000004516,Gut,1057,-1.1369587,17.346619,2,13.162464,10.09502,5
MGYG000004517,Gut,1735,-1.3237355,15.455634,3,8.897079,-3.057692,6
MGYG000004518,Gut,1233,-1.8184191,10.896264,4,-0.30816334,17.309925,0
MGYG000004519,Gut,1760,-1.5316784,14.003774,3,8.006462,2.0939415,7
MGYG000004520,Gut,1828,-2.7766623,9.306457,4,9.532059,-3.3053474,6
MGYG000004521,Gut,1652,-1.5785863,7.2394094,4,-2.3731155,0.7055794,4
MGYG000004522,Gut,1675,14.463557,10.624824,0,7.209899,17.05878,0
MGYG000004523,Gut,1364,5.559333,6.7315097,5,10.777048,15.595409,0
MGYG000004525,Gut,2254,-2.3731287,3.5944145,4,12.012835,-2.3509562,6
MGYG000004526,Gut,1717,-1.4690099,5.4317927,4,12.707147,-2.0260541,6
MGYG000004527,Gut,914,-0.45237193,16.056334,3,9.598759,-14.045787,-1
MGYG000004528,Gut,971,-1.9212464,9.097591,4,8.149101,-5.590162,6
MGYG000004529,Gut,1263,-1.6272475,10.457982,4,-0.36469033,17.36874,0
MGYG000004530,Gut,1011,-0.294639,16.25319,3,9.5510845,-13.997856,-1
MGYG000004531,Gut,1125,-2.8086336,8.151374,4,9.221349,-4.709669,6
MGYG000004532,Gut,1523,4.8031707,6.5079494,5,-0.77387583,10.295972,3
MGYG000004533,Gut,1311,-1.4762595,7.329972,4,-2.1728184,0.5133474,4
MGYG000004534,Gut,1092,-2.1473942,17.004936,2,2.825285,-10.863414,-1
MGYG000004535,Gut,1254,-2.2152896,8.075839,4,8.047408,-6.0209846,6
MGYG000004536,Gut,1786,3.3592546,7.099848,6,-6.6122246,13.2333,3
MGYG000004537,Gut,1069,-1.4890547,7.243533,4,-2.1712542,0.45357057,4
MGYG000004538,Gut,1311,-1.1465921,14.605393,3,-1.775999,4.684893,4
MGYG000004539,Gut,936,-1.9078627,17.523333,2,2.8407586,-10.854948,-1
MGYG000004540,Gut,1358,-1.907649,17.49624,2,2.6783836,-11.06635,-1
MGYG000004541,Gut,3333,-2.1665196,14.118591,3,-1.3544822,-5.4606385,2
MGYG000004542,Gut,1736,14.702386,10.097882,0,7.3056192,16.433182,0
MGYG000004543,Gut,1128,-2.6288455,8.180129,4,9.174654,-4.811529,6
MGYG000004544,Gut,1950,3.5967574,7.06755,6,-6.6045003,13.2540455,3
MGYG000004545,Gut,1050,-0.86936516,14.925836,3,-1.6049061,4.5159636,4
MGYG000004546,Gut,813,-0.9058026,15.405949,3,9.325742,-13.765676,-1
MGYG000004547,Gut,2033,-1.8378342,10.69477,4,10.944807,-0.79240817,6
MGYG000004548,Gut,2107,-6.41024,4.930756,4,7.8798823,3.526747,7
MGYG000004549,Gut,1555,14.922572,13.312808,0,6.803457,17.874798,0
MGYG000004550,Gut,1671,14.618859,11.156968,0,6.937264,17.017738,0
MGYG000004551,Gut,1621,-3.0971084,7.4086385,4,11.283707,-3.0661004,6
MGYG000004552,Gut,2308,-4.0159383,5.1047354,4,7.9358883,2.2189648,7
MGYG000004553,Gut,1697,14.583289,10.402766,0,6.973689,16.720201,0
MGYG000004554,Gut,1281,4.942425,6.1777277,5,15.250317,14.402528,0
MGYG000004555,Gut,1528,-2.9715765,9.039071,4,9.488487,-3.3268774,6
MGYG000004556,Gut,2350,-2.7775664,4.8893676,4,11.635817,0.5344078,7
MGYG000004557,Gut,2211,-4.682653,7.7539024,4,12.488702,-1.6971956,6
MGYG000004558,Gut,3222,-4.8832045,5.275627,4,8.026308,1.6396742,7
MGYG000004559,Gut,1721,4.3241186,8.738734,6,-6.510722,12.514924,3
MGYG000004560,Gut,2068,-2.6366513,8.311045,4,9.403689,-4.4230733,6
MGYG000004561,Gut,2108,3.2380357,9.601838,6,-8.267628,7.924601,3
MGYG000004562,Gut,1646,-1.1569519,15.176189,3,13.457303,8.698328,5
MGYG000004563,Gut,1499,-1.0297742,15.778112,3,-2.4883804,-6.035488,2
MGYG000004564,Gut,2078,-3.8794363,7.7631803,4,2.394974,2.1258216,4
MGYG000004565,Gut,1460,-2.903986,15.695013,2,11.640988,1.60635,7
MGYG000004566,Gut,1117,6.755552,6.176317,1,-5.59033,-10.340589,2
MGYG000004567,Gut,1564,5.51835,6.663967,5,10.733533,15.614487,0
MGYG000004568,Gut,551,-0.59424835,8.206535,4,-1.8120471,-1.116291,4
MGYG000004569,Gut,1671,2.3020203,9.257789,6,-7.253148,11.053836,3
MGYG000004570,Gut,1933,-2.3896298,9.867554,4,5.266078,2.9022722,-1
MGYG000004571,Gut,1689,2.565347,9.53953,6,-8.006746,8.576985,3
MGYG000004572,Gut,1837,-4.1256104,4.4617295,4,7.8532596,1.6847141,7
MGYG000004573,Gut,1845,2.8717422,9.342615,6,-6.864394,11.228901,3
MGYG000004574,Gut,883,5.0541773,7.737887,-1,-2.591629,-5.965707,2
MGYG000004575,Gut,1981,-4.69283,7.7570324,4,12.499105,-1.6765054,6
MGYG000004576,Gut,1105,-1.9417917,6.2284694,4,8.284388,-5.4960113,6
MGYG000004577,Gut,1096,5.502066,6.6836257,5,10.719853,15.627998,0
MGYG000004578,Gut,1192,-2.5050464,7.8173547,4,8.088212,-5.938863,6
MGYG000004581,Gut,2314,-5.887594,4.6420197,4,8.013904,2.2156537,7
MGYG000004582,Gut,2311,-4.7696743,5.4479156,4,9.727302,2.208346,7
MGYG000004583,Gut,1702,14.8136635,12.353451,0,7.2410398,16.814404,0
MGYG000004584,Gut,1639,4.948522,6.187367,5,10.484465,15.737329,0
MGYG000004585,Gut,1818,-0.9173817,9.914617,4,-2.470091,-6.0579987,2
MGYG000004586,Gut,2051,-5.5728755,5.159107,4,8.837264,-3.010871,6
MGYG000004587,Gut,2127,-3.3802245,8.294614,4,9.059313,-3.263949,6
MGYG000004588,Gut,2463,3.232009,9.677855,6,-8.4180155,7.718045,3
MGYG000004589,Gut,1930,-4.7522135,5.50361,4,8.472792,2.4210894,7
MGYG000004590,Gut,1634,14.710058,11.705158,0,6.83513,17.419703,0
MGYG000004591,Gut,1638,-1.4496894,13.930753,3,15.552925,7.093351,5
MGYG000004592,Gut,1425,4.944754,5.7695613,5,15.234858,14.429946,0
MGYG000004593,Gut,2218,-6.54238,4.665723,4,7.8643227,3.5368042,7
MGYG000004594,Gut,1125,-1.9432331,17.388966,2,2.7887797,-10.931873,-1
MGYG000004595,Gut,923,3.512828,4.9210567,5,15.086494,14.216811,0
MGYG000004596,Gut,1638,3.0968719,8.029585,6,-8.021279,8.601496,3
MGYG000004597,Gut,1679,14.672851,11.783855,0,7.2533545,17.052284,0
MGYG000004598,Gut,1594,-3.0788746,9.739028,4,8.89286,-3.08059,6
MGYG000004599,Gut,2633,1.040904,8.887263,6,-9.673178,8.873979,3
MGYG000004600,Gut,1548,-1.0045468,15.134584,3,-1.7653544,4.6743617,4
MGYG000004601,Gut,1011,-0.21858425,16.32382,3,9.607607,-14.059727,-1
MGYG000004602,Gut,1613,14.429184,10.51542,0,6.7841415,17.46678,0
MGYG000004603,Gut,1700,-4.143138,13.9633665,3,13.841522,8.47856,5
MGYG000004604,Gut,1635,-3.9073138,4.746019,4,9.698618,2.2117033,7
MGYG000004605,Gut,1942,3.4033148,8.413123,6,-7.9794006,11.094809,3
MGYG000004606,Gut,802,-1.8066955,11.308594,4,-1.5050137,4.418038,4
MGYG000004607,Gut,1764,14.548516,9.760248,0,7.405768,16.222862,0
MGYG000004608,Gut,1679,14.603446,9.703578,0,7.1190834,16.94496,0
MGYG000004609,Gut,1987,-4.817005,4.9948816,4,7.886203,1.7111663,7
MGYG000004610,Gut,1970,-1.8620063,13.660735,3,15.759669,6.9976835,5
MGYG000004611,Gut,1664,-3.9826841,4.0365653,4,2.3987525,2.1808298,4
MGYG000004612,Gut,2151,-3.145342,9.280959,4,8.6707945,-2.8674095,6
MGYG000004613,Gut,1454,-2.0699084,10.0534115,4,-0.38310814,17.385561,0
MGYG000004614,Gut,1181,3.5270922,4.8831453,5,15.001048,14.309293,0
MGYG000004615,Gut,1113,-2.01077,6.475001,4,8.262462,-5.503264,6
MGYG000004616,Gut,1908,-3.1231506,2.4807005,4,10.296999,-3.7776356,6
MGYG000004617,Gut,1863,5.502521,6.6780033,5,10.672123,15.661495,0
MGYG000004618,Gut,2469,-2.1490655,4.928722,4,10.824013,-2.1707947,6
MGYG000004619,Gut,1702,14.392883,9.909125,0,6.9803643,16.65716,0
MGYG000004620,Gut,655,-0.9783979,15.237228,3,9.418926,-13.873286,-1
MGYG000004621,Gut,2049,3.2120976,9.521235,6,-8.181437,7.7942605,3
MGYG000004622,Gut,1796,3.2649598,9.372461,6,-8.191733,8.09176,3
MGYG000004623,Gut,2702,-5.9367146,4.2347903,4,8.31651,2.0801783,7
MGYG000004624,Gut,1396,-3.6383936,7.8730273,4,9.6271515,-4.972711,6
MGYG000004625,Gut,1747,14.405488,9.828937,0,7.7179265,16.510757,0
MGYG000004626,Gut,1507,2.6047688,5.3932195,5,-9.912586,0.5949803,1
MGYG000004627,Gut,2054,2.0740604,9.567597,6,-7.6261754,7.881632,3
MGYG000004628,Gut,2587,-3.1036065,2.549087,4,11.384303,-1.6850319,6
MGYG000004629,Gut,1771,2.0292897,9.588954,6,-7.5601306,7.9436736,3
MGYG000004630,Gut,2614,-4.1569057,4.5336633,4,8.187718,2.0928755,7
MGYG000004631,Gut,1435,-4.774743,4.384923,4,11.3607435,1.1648785,7
MGYG000004632,Gut,2074,2.8376274,9.688277,6,-8.253734,7.9944324,3
MGYG000004633,Gut,2563,-1.1141479,14.810273,3,15.960042,6.8298526,5
MGYG000004634,Gut,1671,-3.1818547,10.037814,4,10.9883585,-0.87018883,6
MGYG000004635,Gut,1291,5.007257,6.120472,5,15.202532,14.368377,0
MGYG000004636,Gut,1719,3.6720157,8.35714,6,-7.925047,11.100755,3
MGYG000004637,Gut,1239,2.6931493,5.798486,5,-9.826068,0.4832738,1
MGYG000004638,Gut,1262,3.50742,4.903956,5,-7.6468844,8.37984,3
MGYG000004639,Gut,1384,-1.4980069,7.387261,4,-2.1988497,0.50617766,4
MGYG000004640,Gut,1876,3.1117458,9.014316,6,-8.291469,8.080417,3
MGYG000004642,Gut,1802,-3.2617629,8.922737,4,11.202861,-0.9634566,6
MGYG000004643,Gut,1610,-2.697193,9.017139,4,10.390597,-6.028557,-1
MGYG000004644,Gut,1896,-2.2271802,3.5371025,4,10.92867,-2.8840404,6
MGYG000004645,Gut,1695,-2.9056792,6.6528635,4,9.443815,-4.521737,6
MGYG000004646,Gut,1254,-2.9947565,4.8676505,4,9.729037,-4.1836815,6
MGYG000004647,Gut,1746,3.2388077,5.026513,5,-9.636806,0.2470769,1
MGYG000004648,Gut,912,-1.5886139,9.507009,4,-2.1844037,0.48725024,4
MGYG000004649,Gut,2040,-1.076294,4.221106,4,3.335104,8.069536,3
MGYG000004650,Gut,2229,1.2615433,8.842172,6,-10.546045,8.645936,3
MGYG000004651,Gut,1867,14.11181,9.278559,0,7.7094684,16.119045,0
MGYG000004652,Gut,1613,1.764603,5.260938,5,11.331789,8.6752,5
MGYG000004653,Gut,999,5.263219,6.3994694,5,10.582505,15.747611,0
MGYG000004654,Gut,1576,4.934949,5.7838707,5,15.283637,14.5006695,0
MGYG000004655,Gut,2162,3.3482125,8.511763,6,-8.231647,11.07903,3
MGYG000004656,Gut,1304,15.012868,14.092147,0,7.0783114,17.585331,0
MGYG000004657,Gut,997,-2.101858,17.390486,2,2.8854063,-10.77876,-1
MGYG000004658,Gut,2747,2.7863584,7.0608463,6,-6.5733595,13.341025,3
MGYG000004659,Gut,1798,-1.0631629,4.221511,4,3.32859,8.074782,3
MGYG000004660,Gut,1600,-6.703656,4.812353,4,9.377965,2.3197787,7
MGYG000004661,Gut,1191,1.7648623,14.212367,-1,1.5649221,1.149572,4
MGYG000004662,Gut,1558,14.980778,13.751468,0,6.9867034,17.880077,0
MGYG000004663,Gut,2004,-2.3108702,4.8026347,4,11.272549,-1.8927327,6
MGYG000004664,Gut,1859,5.4560404,6.490485,5,10.520669,15.7356415,0
MGYG000004665,Gut,1725,1.610091,4.7583957,5,11.214806,8.620158,5
MGYG000004666,Gut,1829,13.902915,9.307318,0,8.199828,16.234484,0
MGYG000004667,Gut,5325,-1.4043617,16.97858,2,10.052277,4.0616665,-1
MGYG000004668,Gut,1127,1.598856,4.7730093,5,11.241869,8.621413,5
MGYG000004669,Gut,616,-0.54951066,15.696095,3,9.47682,-13.90886,-1
MGYG000004670,Gut,1576,-1.255208,4.2001686,4,3.3078418,8.094045,3
MGYG000004671,Gut,1577,-2.482353,4.662505,4,9.996853,-4.470177,6
MGYG000004672,Gut,1699,-3.7949553,7.8970785,4,12.686483,-1.9975383,6
MGYG000004673,Gut,1695,1.6927913,14.1425085,-1,1.5860612,1.1836334,4
MGYG000004674,Gut,626,-1.5028231,7.3974476,4,-2.2235298,0.5323884,4
MGYG000004675,Gut,1377,-2.6824508,12.857332,3,-1.383513,4.2890296,4
MGYG000004676,Gut,1368,0.9089719,8.644217,6,-9.565006,8.802866,3
MGYG000004677,Gut,2291,-4.2040052,4.456194,4,9.697214,2.1876042,7
MGYG000004678,Gut,1645,-1.6642721,11.473068,4,12.562088,2.4670656,7
MGYG000004679,Gut,795,-1.9975305,3.2363017,4,12.494617,-4.4582376,6
MGYG000004680,Gut,3173,-4.7061057,4.091618,4,9.261613,2.4028761,7
MGYG000004681,Gut,1664,14.663137,11.792392,0,7.0353036,17.1723,0
MGYG000004682,Gut,1029,15.0570545,13.577489,0,7.339012,17.705938,0
MGYG000004683,Gut,1896,-3.2106795,2.7184362,4,11.749327,-2.0713437,6
MGYG000004684,Gut,807,15.003994,13.988799,0,6.928186,17.937176,0
MGYG000004685,Gut,991,-1.9131427,17.503942,2,2.8785546,-10.797949,-1
MGYG000004686,Gut,2329,-2.701862,3.3307495,4,11.887535,-1.6527562,6
MGYG000004687,Gut,1871,3.792052,-1.1234589,-1,-10.983277,0.46700442,1
MGYG000004688,Gut,1990,3.4142878,8.527404,6,-8.124803,11.086507,3
MGYG000004689,Gut,2117,-6.397768,4.8343053,4,7.854586,1.7524657,7
MGYG000004690,Gut,1514,-2.8177843,9.323237,4,10.430785,-5.948604,-1
MGYG000004691,Gut,2159,-4.888544,5.4425373,4,9.648739,2.2495756,7
MGYG000004692,Gut,1962,13.931461,9.304367,0,8.201665,16.179783,0
MGYG000004693,Gut,1559,-6.609167,4.6113777,4,8.105716,2.2167602,7
MGYG000004694,Gut,1958,4.49054,6.30814,5,-9.604752,0.19845332,1
MGYG000004695,Gut,1485,15.000191,13.712944,0,6.9056334,17.917517,0
MGYG000004696,Gut,1803,14.26641,9.670697,0,7.5662365,16.154213,0
MGYG000004697,Gut,2183,-6.3085766,5.0526547,4,7.4695663,3.6793642,7
MGYG000004698,Gut,2456,3.1651633,9.098109,6,-8.532593,8.012063,3
MGYG000004699,Gut,3277,-1.1707143,17.25379,2,10.091161,4.044262,-1
MGYG000004700,Gut,1648,-2.0729275,3.2045417,4,12.192044,-4.255543,6
MGYG000004701,Gut,1907,-1.2363095,4.194923,4,3.305919,8.071723,3
MGYG000004702,Gut,1419,-1.704032,5.4776034,4,12.081715,-2.9318852,6
MGYG000004703,Gut,1793,3.27895,9.018361,6,-8.055242,8.101169,3
MGYG000004704,Gut,1374,4.879077,6.3467636,5,-9.716431,0.31321162,1
MGYG000004705,Gut,1770,3.5305245,8.4949665,6,-7.693697,11.2251425,3
MGYG000004706,Gut,2030,5.482042,6.73315,5,10.78707,15.57122,0
MGYG000004707,Gut,1549,-3.1348448,8.665839,4,9.0980625,-3.8387086,6
MGYG000004708,Gut,1280,2.9316063,8.770122,6,-8.176789,8.1355295,3
MGYG000004709,Gut,1635,-1.7015488,5.4016037,4,9.731722,-4.7546935,6
MGYG000004710,Gut,809,15.024096,14.070663,0,7.1780834,17.779465,0
MGYG000004711,Gut,2749,1.3165241,7.774574,6,-10.3629265,8.775898,3
MGYG000004712,Gut,1635,-6.2234416,4.2861824,4,8.315848,2.3265789,7
MGYG000004713,Gut,781,1.1335399,8.900494,6,11.374247,1.1620009,7
MGYG000004714,Gut,2339,-1.5940517,16.670204,2,10.225385,4.0262203,-1
MGYG000004715,Gut,1868,-4.7754316,5.468508,4,11.22587,0.9469126,7
MGYG000004716,Gut,1516,3.6859124,4.77643,5,10.761936,15.619159,0
MGYG000004717,Gut,1812,-1.2295871,14.530454,3,2.2377841,1.4701717,4
MGYG000004718,Gut,1667,-1.4632071,10.311086,4,11.222218,-0.9457271,6
MGYG000004719,Gut,1996,-5.8643312,4.921863,4,7.925322,3.2861733,7
MGYG000004720,Gut,1746,3.5253448,8.355515,6,-7.8045278,11.070484,3
MGYG000004721,Gut,1734,3.0885506,9.742046,6,-8.195974,8.064684,3
MGYG000004722,Gut,1327,-2.210061,6.951895,4,9.410625,-5.0395,6
MGYG000004723,Gut,1963,-2.9988112,2.5840414,4,10.265534,-3.7430162,6
MGYG000004724,Gut,1512,3.6106303,4.7139916,5,15.099994,14.276868,0
MGYG000004725,Gut,1713,-3.1772156,2.6097715,4,11.71473,-1.904209,6
MGYG000004726,Gut,3410,-3.2211583,2.8164809,4,11.337218,-1.6772119,6
MGYG000004727,Gut,1772,-2.5371087,4.145637,4,10.22873,-3.844449,6
MGYG000004728,Gut,1305,4.691251,5.8361664,5,15.016951,14.204808,0
MGYG000004729,Gut,1768,-4.7639537,5.4742236,4,11.214194,0.99639124,7
MGYG000004730,Gut,2344,-2.393861,13.927717,3,-1.352873,-5.473322,2
